,normalizedName,shortName,width,height,Items,ItemMasks,GridItems
1543,mpx-geissele-sch-charging-handle,MPX SCH,1,1,Images/Items/item_1543.png,Images/ItemMasks/itemmask_1543.png,Images/GridItems/griditem_1543.png
1544,mpxmcx-maxim-defense-cqb-telescoping-stock,MPX/MCX CQB,2,1,Images/Items/item_1544.png,Images/ItemMasks/itemmask_1544.png,Images/GridItems/griditem_1544.png
1545,mpxmcx-pmm-ulss-foldable-stock,ULSS,2,1,Images/Items/item_1545.png,Images/ItemMasks/itemmask_1545.png,Images/GridItems/griditem_1545.png
1546,toz-106-20ga-mts-20-01-sb3-5-shot-magazine,Sb.3x5,1,1,Images/Items/item_1546.png,Images/ItemMasks/itemmask_1546.png,Images/GridItems/griditem_1546.png
1547,toz-106-dovetail-mount,106 DT,1,1,Images/Items/item_1547.png,Images/ItemMasks/itemmask_1547.png,Images/GridItems/griditem_1547.png
1548,toz-106-rail-scope-mount,106 mount,1,1,Images/Items/item_1548.png,Images/ItemMasks/itemmask_1548.png,Images/GridItems/griditem_1548.png
1549,sig-sauer-srd9-9x19-sound-suppressor,SRD9,2,1,Images/Items/item_1549.png,Images/ItemMasks/itemmask_1549.png,Images/GridItems/griditem_1549.png
1550,ak-762x39-promag-ak-a-16-73-round-drum-magazine,AK-A-16,2,2,Images/Items/item_1550.png,Images/ItemMasks/itemmask_1550.png,Images/GridItems/griditem_1550.png
1551,ak-zenit-b-10-handguard,B-10,1,1,Images/Items/item_1551.png,Images/ItemMasks/itemmask_1551.png,Images/GridItems/griditem_1551.png
1552,zenit-b-13-klassika-dovetail-rail-platform,B-13,1,1,Images/Items/item_1552.png,Images/ItemMasks/itemmask_1552.png,Images/GridItems/griditem_1552.png
1553,556x45-surefire-mag5-100-stanag-100-round-magazine,MAG5-100,1,3,Images/Items/item_1553.png,Images/ItemMasks/itemmask_1553.png,Images/GridItems/griditem_1553.png
1554,p226-tjs-custom-9x19-compensator,P226 TJC,1,1,Images/Items/item_1554.png,Images/ItemMasks/itemmask_1554.png,Images/GridItems/griditem_1554.png
1555,ak-us-palm-pistol-grip,US Palm,1,1,Images/Items/item_1555.png,Images/ItemMasks/itemmask_1555.png,Images/GridItems/griditem_1555.png
1556,hk-416a5-troy-m-lok-13-inch-handguard,"416A5 TROY 13""",3,1,Images/Items/item_1556.png,Images/ItemMasks/itemmask_1556.png,Images/GridItems/griditem_1556.png
1557,hk-416a5-mrs-keymod-14-inch-handguard,"416A5 MRS 14""",3,1,Images/Items/item_1557.png,Images/ItemMasks/itemmask_1557.png,Images/GridItems/griditem_1557.png
1558,hk-416a5-midwest-industries-9-inch-m-lok-handguard,"416A5 Midwest 9""",2,1,Images/Items/item_1558.png,Images/ItemMasks/itemmask_1558.png,Images/GridItems/griditem_1558.png
1559,hk-416a5-midwest-industries-135-inch-m-lok-handguard,"416A5 Midwest 13.5""",3,1,Images/Items/item_1559.png,Images/ItemMasks/itemmask_1559.png,Images/GridItems/griditem_1559.png
1560,hk-416a5-strike-industries-crux-15-inch-m-lok-handguard,"416A5 CRUX 15""",3,1,Images/Items/item_1560.png,Images/ItemMasks/itemmask_1560.png,Images/GridItems/griditem_1560.png
1561,556x45-hk-30-stanag-polymer-30-round-magazine,HK poly,1,2,Images/Items/item_1561.png,Images/ItemMasks/itemmask_1561.png,Images/GridItems/griditem_1561.png
1562,556x45-hk-pm-gen2-stanag-30-round-magazine,PM Gen.2,1,2,Images/Items/item_1562.png,Images/ItemMasks/itemmask_1562.png,Images/GridItems/griditem_1562.png
1563,556x45-troy-battlemag-stanag-30-round-magazine,BattleMag,1,2,Images/Items/item_1563.png,Images/ItemMasks/itemmask_1563.png,Images/GridItems/griditem_1563.png
1564,ar-15-stngr-vypr-10-inch-m-lok-handguard,"VYPR 10""",2,1,Images/Items/item_1564.png,Images/ItemMasks/itemmask_1564.png,Images/GridItems/griditem_1564.png
1565,ar-15-surefire-warcomp-556x45-flash-hider,WarComp 556,1,1,Images/Items/item_1565.png,Images/ItemMasks/itemmask_1565.png,Images/GridItems/griditem_1565.png
1566,ar-15-hk-v2-pistol-grip,HK V2,1,1,Images/Items/item_1566.png,Images/ItemMasks/itemmask_1566.png,Images/GridItems/griditem_1566.png
1567,hk-416a5-556x45-106-inch-barrel,"416A5 10.6""",2,1,Images/Items/item_1567.png,Images/ItemMasks/itemmask_1567.png,Images/GridItems/griditem_1567.png
1568,ar-15-sai-145-inch-qd-rail-handguard,"SAI QD 14.5""",3,1,Images/Items/item_1568.png,Images/ItemMasks/itemmask_1568.png,Images/GridItems/griditem_1568.png
1569,ar-15-sai-10-inch-qd-rail-handguard,"SAI QD 10""",2,1,Images/Items/item_1569.png,Images/ItemMasks/itemmask_1569.png,Images/GridItems/griditem_1569.png
1570,ar-15-magpul-moe-sl-medium-length-m-lok-handguard,MOE SL,2,1,Images/Items/item_1570.png,Images/ItemMasks/itemmask_1570.png,Images/GridItems/griditem_1570.png
1571,ar-15-magpul-moe-sl-carbine-length-m-lok-handguard,MOE SL,2,1,Images/Items/item_1571.png,Images/ItemMasks/itemmask_1571.png,Images/GridItems/griditem_1571.png
1572,ar-15-sai-jailbrake-556x45-muzzle-device,JailBrake,1,1,Images/Items/item_1572.png,Images/ItemMasks/itemmask_1572.png,Images/GridItems/griditem_1572.png
1573,strike-industries-cobra-tactical-foregrip,SI Cobra,1,1,Images/Items/item_1573.png,Images/ItemMasks/itemmask_1573.png,Images/GridItems/griditem_1573.png
1574,strike-industries-advanced-receiver-extension-buffer-tube,ARE,2,1,Images/Items/item_1574.png,Images/ItemMasks/itemmask_1574.png,Images/GridItems/griditem_1574.png
1575,strike-industries-advanced-receiver-extension-buffer-tube-anodized-red,ARE,2,1,Images/Items/item_1575.png,Images/ItemMasks/itemmask_1575.png,Images/GridItems/griditem_1575.png
1576,strike-industries-viper-mod-1-stock,Viper Mod1,2,1,Images/Items/item_1576.png,Images/ItemMasks/itemmask_1576.png,Images/GridItems/griditem_1576.png
1577,ak-venom-tactical-antidote-762x39-muzzle-brake-compensator,Antidote,1,1,Images/Items/item_1577.png,Images/ItemMasks/itemmask_1577.png,Images/GridItems/griditem_1577.png
1578,gemtech-one-direct-thread-mount-adapter,ONE mount,1,1,Images/Items/item_1578.png,Images/ItemMasks/itemmask_1578.png,Images/GridItems/griditem_1578.png
1579,gemtech-one-multi-caliber-sound-suppressor,ONE,2,1,Images/Items/item_1579.png,Images/ItemMasks/itemmask_1579.png,Images/GridItems/griditem_1579.png
1580,aimpoint-compm4-reflex-sight,CompM4,1,1,Images/Items/item_1580.png,Images/ItemMasks/itemmask_1580.png,Images/GridItems/griditem_1580.png
1581,aimpoint-lrp-mount-for-compm4-sights,LRP,1,1,Images/Items/item_1581.png,Images/ItemMasks/itemmask_1581.png,Images/GridItems/griditem_1581.png
1582,aimpoint-standard-spacer,SS,1,1,Images/Items/item_1582.png,Images/ItemMasks/itemmask_1582.png,Images/GridItems/griditem_1582.png
1583,ar-15-aac-blackout-51t-556x45-flash-hider,51T 556,1,1,Images/Items/item_1583.png,Images/ItemMasks/itemmask_1583.png,Images/GridItems/griditem_1583.png
1584,aac-illusion-9-9x19-sound-suppressor,Illusion 9,2,1,Images/Items/item_1584.png,Images/ItemMasks/itemmask_1584.png,Images/GridItems/griditem_1584.png
1585,ar-15-surefire-sf3p-556x45-flash-hider,SF3P-556,1,1,Images/Items/item_1585.png,Images/ItemMasks/itemmask_1585.png,Images/GridItems/griditem_1585.png
1586,bcm-gunfighter-mod-3-vertical-foregrip,GF MOD3,1,1,Images/Items/item_1586.png,Images/ItemMasks/itemmask_1586.png,Images/GridItems/griditem_1586.png
1587,belomo-pso-1-4x24-scope,PSO-1,2,1,Images/Items/item_1587.png,Images/ItemMasks/itemmask_1587.png,Images/GridItems/griditem_1587.png
1588,belomo-pso-1m2-4x24-scope,PSO-1M2,2,1,Images/Items/item_1588.png,Images/ItemMasks/itemmask_1588.png,Images/GridItems/griditem_1588.png
1589,iea-mil-optics-khf-34mm-one-piece-magmount,KH/F 34mm,2,1,Images/Items/item_1589.png,Images/ItemMasks/itemmask_1589.png,Images/GridItems/griditem_1589.png
1590,ar-10-lantac-drakon-762x51-muzzle-brake-compensator,DGN762B,1,1,Images/Items/item_1590.png,Images/ItemMasks/itemmask_1590.png,Images/GridItems/griditem_1590.png
1591,ak-lantac-drakon-762x39-muzzle-brake,DGNAK47B,1,1,Images/Items/item_1591.png,Images/ItemMasks/itemmask_1591.png,Images/GridItems/griditem_1591.png
1592,ar-15-hk-e1-buttstock,HK E1,2,1,Images/Items/item_1592.png,Images/ItemMasks/itemmask_1592.png,Images/GridItems/griditem_1592.png
1593,kac-vertical-foregrip,KAC VFG,1,1,Images/Items/item_1593.png,Images/ItemMasks/itemmask_1593.png,Images/GridItems/griditem_1593.png
1594,svd-762x54r-20-round-magazine,SVD,1,2,Images/Items/item_1594.png,Images/ItemMasks/itemmask_1594.png,Images/GridItems/griditem_1594.png
1595,zenit-b-13v-klassika-dovetail-rail-platform,B-13V,1,1,Images/Items/item_1595.png,Images/ItemMasks/itemmask_1595.png,Images/GridItems/griditem_1595.png
1596,p226-9x19-20-round-extended-magazine,P226,1,1,Images/Items/item_1596.png,Images/ItemMasks/itemmask_1596.png,Images/GridItems/griditem_1596.png
1597,9x19mm-ap-63,AP 6.3,1,1,Images/Items/item_1597.png,Images/ItemMasks/itemmask_1597.png,Images/GridItems/griditem_1597.png
1598,terragroup-labs-access-keycard,Access,1,1,Images/Items/item_1598.png,Images/ItemMasks/itemmask_1598.png,Images/GridItems/griditem_1598.png
1599,desert-tech-mdr-556x45-assault-rifle-default,MDR Default,4,2,Images/Items/item_1599.png,Images/ItemMasks/itemmask_1599.png,Images/GridItems/griditem_1599.png
1600,svds-762x54r-sniper-rifle-default,SVDS Default,6,2,Images/Items/item_1600.png,Images/ItemMasks/itemmask_1600.png,Images/GridItems/griditem_1600.png
1601,molot-vpo-101-vepr-hunter-762x51-carbine-default,"VPO-101 ""Vepr-Hunter"" Default",5,1,Images/Items/item_1601.png,Images/ItemMasks/itemmask_1601.png,Images/GridItems/griditem_1601.png
1602,toz-106-custom-cut-mosin-stock,TOZ106 Mosin,4,1,Images/Items/item_1602.png,Images/ItemMasks/itemmask_1602.png,Images/GridItems/griditem_1602.png
1603,ak-magpul-zhukov-u-handguard-black,Zhukov-U,2,1,Images/Items/item_1603.png,Images/ItemMasks/itemmask_1603.png,Images/GridItems/griditem_1603.png
1604,ak-magpul-zhukov-u-handguard-fde,Zhukov-U,2,1,Images/Items/item_1604.png,Images/ItemMasks/itemmask_1604.png,Images/GridItems/griditem_1604.png
1605,ak-magpul-zhukov-u-handguard-plum,Zhukov-U,2,1,Images/Items/item_1605.png,Images/ItemMasks/itemmask_1605.png,Images/GridItems/griditem_1605.png
1606,ar-15-daniel-defense-ris-ii-1225-handguard-coyote-brown,RIS II 12.25,2,1,Images/Items/item_1606.png,Images/ItemMasks/itemmask_1606.png,Images/GridItems/griditem_1606.png
1607,ar-15-daniel-defense-ris-ii-fsp-95-handguard-coyote-brown,RIS II FSP 9.5 CB,2,1,Images/Items/item_1607.png,Images/ItemMasks/itemmask_1607.png,Images/GridItems/griditem_1607.png
1608,dynaforce-triton-m43-a-chest-harness,Triton,4,3,Images/Items/item_1608.png,Images/ItemMasks/itemmask_1608.png,Images/GridItems/griditem_1608.png
1609,wartech-berkut-bb-102-backpack,Berkut,4,5,Images/Items/item_1609.png,Images/ItemMasks/itemmask_1609.png,Images/GridItems/griditem_1609.png
1610,vulkan-5-lshz-5-bulletproof-helmet,Vulkan-5,2,2,Images/Items/item_1610.png,Images/ItemMasks/itemmask_1610.png,Images/GridItems/griditem_1610.png
1611,vulkan-5-face-shield,Vulkan-5 FS,2,1,Images/Items/item_1611.png,Images/ItemMasks/itemmask_1611.png,Images/GridItems/griditem_1611.png
1612,fort-redut-m-body-armor,Redut-M,3,4,Images/Items/item_1612.png,Images/ItemMasks/itemmask_1612.png,Images/GridItems/griditem_1612.png
1613,fort-redut-t5-body-armor,Redut-T5,4,4,Images/Items/item_1613.png,Images/ItemMasks/itemmask_1613.png,Images/GridItems/griditem_1613.png
1614,beretta-m9a3-9x19-pistol,M9A3,2,1,Images/Items/item_1614.png,Images/ItemMasks/itemmask_1614.png,Images/GridItems/griditem_1614.png
1615,m9a3-9x19-threaded-barrel,M9A3 thr.,1,1,Images/Items/item_1615.png,Images/ItemMasks/itemmask_1615.png,Images/GridItems/griditem_1615.png
1616,m9a3-9x19-17-round-magazine,M9A3,1,1,Images/Items/item_1616.png,Images/ItemMasks/itemmask_1616.png,Images/GridItems/griditem_1616.png
1617,m9a3-thread-protection-cap,M9A3 cap,1,1,Images/Items/item_1617.png,Images/ItemMasks/itemmask_1617.png,Images/GridItems/griditem_1617.png
1618,m9a3-polymer-side-grips,M9A3,1,1,Images/Items/item_1618.png,Images/ItemMasks/itemmask_1618.png,Images/GridItems/griditem_1618.png
1619,m9a3-9x19-pistol-slide,M9A3,2,1,Images/Items/item_1619.png,Images/ItemMasks/itemmask_1619.png,Images/GridItems/griditem_1619.png
1620,m9a3-front-sight,M9A3 FS,1,1,Images/Items/item_1620.png,Images/ItemMasks/itemmask_1620.png,Images/GridItems/griditem_1620.png
1621,m9a3-rear-sight,M9A3 RS,1,1,Images/Items/item_1621.png,Images/ItemMasks/itemmask_1621.png,Images/GridItems/griditem_1621.png
1622,m9a3-sight-mount-rear-sight-rail,SM M9,1,1,Images/Items/item_1622.png,Images/ItemMasks/itemmask_1622.png,Images/GridItems/griditem_1622.png
1623,127x55mm-ps12,PS12,1,1,Images/Items/item_1623.png,Images/ItemMasks/itemmask_1623.png,Images/GridItems/griditem_1623.png
1624,127x55mm-ps12a,PS12A,1,1,Images/Items/item_1624.png,Images/ItemMasks/itemmask_1624.png,Images/GridItems/griditem_1624.png
1625,127x55mm-ps12b,PS12B,1,1,Images/Items/item_1625.png,Images/ItemMasks/itemmask_1625.png,Images/GridItems/griditem_1625.png
1626,ash-12-127x55-assault-rifle,ASh-12,4,2,Images/Items/item_1626.png,Images/ItemMasks/itemmask_1626.png,Images/GridItems/griditem_1626.png
1627,ash-12-127x55-10-round-magazine,ASh-12,1,2,Images/Items/item_1627.png,Images/ItemMasks/itemmask_1627.png,Images/GridItems/griditem_1627.png
1628,ash-12-127x55-20-round-magazine,ASh-12,1,2,Images/Items/item_1628.png,Images/ItemMasks/itemmask_1628.png,Images/GridItems/griditem_1628.png
1629,ash-12-rear-sight-carry-handle,ASh-12 CH,1,1,Images/Items/item_1629.png,Images/ItemMasks/itemmask_1629.png,Images/GridItems/griditem_1629.png
1630,ash-12-folding-front-sight,ASh-12 FS,1,1,Images/Items/item_1630.png,Images/ItemMasks/itemmask_1630.png,Images/GridItems/griditem_1630.png
1631,ash-12-127x55-muzzle-brake-compensator,ASh-12,1,1,Images/Items/item_1631.png,Images/ItemMasks/itemmask_1631.png,Images/GridItems/griditem_1631.png
1632,ash-12-127x55-sound-suppressor,ASh-12,2,1,Images/Items/item_1632.png,Images/ItemMasks/itemmask_1632.png,Images/GridItems/griditem_1632.png
1633,ak-100-series-polymer-handguard,AK 100,1,1,Images/Items/item_1633.png,Images/ItemMasks/itemmask_1633.png,Images/GridItems/griditem_1633.png
1634,ak-74-plum-polymer-handguard-6p20-sb9,6P20 Sb.9,1,1,Images/Items/item_1634.png,Images/ItemMasks/itemmask_1634.png,Images/GridItems/griditem_1634.png
1635,ak-74-545x39-6l23-plum-30-round-magazine,6L23,1,2,Images/Items/item_1635.png,Images/ItemMasks/itemmask_1635.png,Images/GridItems/griditem_1635.png
1636,ak-74-plum-polymer-stock-6p20-sb7,6P20 Sb.7,2,1,Images/Items/item_1636.png,Images/ItemMasks/itemmask_1636.png,Images/GridItems/griditem_1636.png
1637,ak-762x39-molot-75-round-drum-magazine,Molot,2,2,Images/Items/item_1637.png,Images/ItemMasks/itemmask_1637.png,Images/GridItems/griditem_1637.png
1638,fn-p90-charging-handle,P90,1,1,Images/Items/item_1638.png,Images/ItemMasks/itemmask_1638.png,Images/GridItems/griditem_1638.png
1639,fn-p90-km-the-handler-charging-handle,TheHandler,1,1,Images/Items/item_1639.png,Images/ItemMasks/itemmask_1639.png,Images/GridItems/griditem_1639.png
1640,fn-p90-57x28-50-round-magazine,P90,2,1,Images/Items/item_1640.png,Images/ItemMasks/itemmask_1640.png,Images/GridItems/griditem_1640.png
1641,fn-p90-stock,P90,3,1,Images/Items/item_1641.png,Images/ItemMasks/itemmask_1641.png,Images/GridItems/griditem_1641.png
1642,fn-p90-buttpad,P90 butt,1,1,Images/Items/item_1642.png,Images/ItemMasks/itemmask_1642.png,Images/GridItems/griditem_1642.png
1643,fn-p90-damage-industries-buttpad,P90 DI,1,1,Images/Items/item_1643.png,Images/ItemMasks/itemmask_1643.png,Images/GridItems/griditem_1643.png
1644,fn-p90-effen-90-57x28-upper-receiver,EFFEN 90,2,1,Images/Items/item_1644.png,Images/ItemMasks/itemmask_1644.png,Images/GridItems/griditem_1644.png
1645,fn-p90-57x28-upper-receiver,P90,2,1,Images/Items/item_1645.png,Images/ItemMasks/itemmask_1645.png,Images/GridItems/griditem_1645.png
1646,fn-p90-effen-90-receiver-rail,EFFEN 90,1,1,Images/Items/item_1646.png,Images/ItemMasks/itemmask_1646.png,Images/GridItems/griditem_1646.png
1647,fn-p90-upper-receiver-side-rail,P90 side,1,1,Images/Items/item_1647.png,Images/ItemMasks/itemmask_1647.png,Images/GridItems/griditem_1647.png
1648,fn-p90-upper-receiver-top-rail,P90 top,1,1,Images/Items/item_1648.png,Images/ItemMasks/itemmask_1648.png,Images/GridItems/griditem_1648.png
1649,fn-p90-57x28-105-inch-barrel,"P90 10.5""",2,1,Images/Items/item_1649.png,Images/ItemMasks/itemmask_1649.png,Images/GridItems/griditem_1649.png
1650,fn-p90-57x28-16-inch-barrel,"P90 16""",3,1,Images/Items/item_1650.png,Images/ItemMasks/itemmask_1650.png,Images/GridItems/griditem_1650.png
1651,57x28mm-ss190,SS190,1,1,Images/Items/item_1651.png,Images/ItemMasks/itemmask_1651.png,Images/GridItems/griditem_1651.png
1652,57x28mm-l191,L191,1,1,Images/Items/item_1652.png,Images/ItemMasks/itemmask_1652.png,Images/GridItems/griditem_1652.png
1653,57x28mm-sb193,SB193,1,1,Images/Items/item_1653.png,Images/ItemMasks/itemmask_1653.png,Images/GridItems/griditem_1653.png
1654,57x28mm-ss198lf,SS198LF,1,1,Images/Items/item_1654.png,Images/ItemMasks/itemmask_1654.png,Images/GridItems/griditem_1654.png
1655,57x28mm-ss197sr,SS197SR,1,1,Images/Items/item_1655.png,Images/ItemMasks/itemmask_1655.png,Images/GridItems/griditem_1655.png
1656,fn-p90-57x28-flash-hider,P90,1,1,Images/Items/item_1656.png,Images/ItemMasks/itemmask_1656.png,Images/GridItems/griditem_1656.png
1657,fn-p90-57x28-submachine-gun,P90,2,1,Images/Items/item_1657.png,Images/ItemMasks/itemmask_1657.png,Images/GridItems/griditem_1657.png
1658,57x28mm-r37f,R37.F,1,1,Images/Items/item_1658.png,Images/ItemMasks/itemmask_1658.png,Images/GridItems/griditem_1658.png
1659,57x28mm-r37x,R37.X,1,1,Images/Items/item_1659.png,Images/ItemMasks/itemmask_1659.png,Images/GridItems/griditem_1659.png
1660,ak-74-srvv-mbr-jet-545x39-muzzle-brake,SRVV AK74,1,1,Images/Items/item_1660.png,Images/ItemMasks/itemmask_1660.png,Images/GridItems/griditem_1660.png
1661,ak-srvv-762x39-muzzle-brake-compensator,SRVV AKM,1,1,Images/Items/item_1661.png,Images/ItemMasks/itemmask_1661.png,Images/GridItems/griditem_1661.png
1662,ar-15-troy-claymore-556x45-muzzle-brake,Claymore,1,1,Images/Items/item_1662.png,Images/ItemMasks/itemmask_1662.png,Images/GridItems/griditem_1662.png
1663,ar-15-hera-arms-hg-15-pistol-grip,HG-15,1,1,Images/Items/item_1663.png,Images/ItemMasks/itemmask_1663.png,Images/GridItems/griditem_1663.png
1664,ncstar-tactical-blue-laser-lam-module,TBL,1,1,Images/Items/item_1664.png,Images/ItemMasks/itemmask_1664.png,Images/GridItems/griditem_1664.png
1665,ash-12-vertical-foregrip,ASh-12,1,1,Images/Items/item_1665.png,Images/ItemMasks/itemmask_1665.png,Images/GridItems/griditem_1665.png
1666,ash-12-polymer-handguard,ASh-12,1,1,Images/Items/item_1666.png,Images/ItemMasks/itemmask_1666.png,Images/GridItems/griditem_1666.png
1667,ar-10-keeno-arms-shrewd-762x51-muzzle-brake,SHREWD 762,1,1,Images/Items/item_1667.png,Images/ItemMasks/itemmask_1667.png,Images/GridItems/griditem_1667.png
1668,ar-10-precision-armanent-m11-severe-duty-762x51-muzzle-brake,M11,1,1,Images/Items/item_1668.png,Images/ItemMasks/itemmask_1668.png,Images/GridItems/griditem_1668.png
1669,m700-ab-arms-modx-gen-3-chassis,MOD*X Gen.3,2,1,Images/Items/item_1669.png,Images/ItemMasks/itemmask_1669.png,Images/GridItems/griditem_1669.png
1670,m700-ab-arms-modx-buffer-tube-side-folder-adapter,AB adpt.,1,1,Images/Items/item_1670.png,Images/ItemMasks/itemmask_1670.png,Images/GridItems/griditem_1670.png
1671,m700-ab-arms-modx-gen-3-keymod-handguard,MOD*X,3,1,Images/Items/item_1671.png,Images/ItemMasks/itemmask_1671.png,Images/GridItems/griditem_1671.png
1672,m700-ab-arms-modx-rail-mount,MOD*X rail,2,1,Images/Items/item_1672.png,Images/ItemMasks/itemmask_1672.png,Images/GridItems/griditem_1672.png
1673,m700-magpul-pro-700-chassis,Pro700,3,1,Images/Items/item_1673.png,Images/ItemMasks/itemmask_1673.png,Images/GridItems/griditem_1673.png
1674,m700-magpul-pro-700-folding-stock,Pro700,2,1,Images/Items/item_1674.png,Images/ItemMasks/itemmask_1674.png,Images/GridItems/griditem_1674.png
1675,m700-magpul-pro-700-pistol-grip,Pro700,1,1,Images/Items/item_1675.png,Images/ItemMasks/itemmask_1675.png,Images/GridItems/griditem_1675.png
1676,m700-magpul-pro-700-chassis-inline-mount,Pro700 rail,2,1,Images/Items/item_1676.png,Images/ItemMasks/itemmask_1676.png,Images/GridItems/griditem_1676.png
1677,m700-762x51-magpul-pmag-ac-5-round-magazine,PMAG AC,1,1,Images/Items/item_1677.png,Images/ItemMasks/itemmask_1677.png,Images/GridItems/griditem_1677.png
